age,gender,address,family_size,parent_status,mother_education,father_education,mother_job,father_job,reason,guardian,travel_time,study_time,past_failures,school_support,family_support,paid_classes,activities,nursery,higher_education_goal,internet_access,romantic_relationship,family_relations,free_time,go_out,workday_alcohol,weekend_alcohol,health_status,absences,attendance_rate,grade_period1,grade_period2,final_grade,passed,parent_edu_avg,alcohol_total,support_score,academic_history,grade_improvement,absence_category,study_efficiency,at_risk_score
21,1,1,0,1,3.0,1.0,0,3,0,0,4,4,0,0,0,1,0,1,1,1,1,3,3,1,2,3,3.0,1,93.4,18,20,20,1,2.0,5,0,19.0,2,0,2.0,5
16,1,0,0,1,3.0,4.0,3,3,0,0,2,4,0,0,1,0,0,0,1,0,1,1,2,5,1,5,4.0,9,82.1,17,20,20,1,3.5,6,1,18.5,3,2,0.6666666666666666,7
15,0,1,0,1,4.0,3.0,3,3,1,0,1,2,1,0,0,1,0,0,1,1,0,4,2,4,4,1,1.0,2,97.8,9,8,10,1,3.5,5,0,8.5,-1,0,0.4,7
18,1,0,0,1,3.0,3.0,2,3,1,1,1,2,0,1,1,0,1,1,1,1,1,4,2,4,5,4,3.0,1,89.6,11,12,14,1,3.0,9,2,11.5,1,0,0.4,9
21,0,1,1,1,3.0,4.0,0,3,3,1,1,4,0,1,1,1,1,0,0,1,0,4,1,4,3,5,5.0,0,100.0,13,16,16,1,3.5,8,2,14.5,3,0,0.8,8
15,0,1,1,0,3.0,2.0,0,2,1,1,3,3,0,1,0,0,0,1,1,1,1,4,5,5,2,4,5.0,4,83.5,17,19,19,1,2.5,6,1,18.0,2,1,0.5,6
18,0,1,0,1,0.0,3.0,3,0,0,0,1,2,0,0,1,0,0,1,1,0,0,4,5,5,4,2,1.0,0,99.1,10,13,12,1,1.5,6,1,11.5,3,0,0.3333333333333333,6
16,0,1,1,0,2.0,2.0,3,2,3,2,1,2,0,1,1,0,0,0,1,0,0,2,4,5,3,5,3.0,7,86.6,11,13,13,1,2.0,8,2,12.0,2,1,0.3333333333333333,9
15,1,1,0,1,4.0,2.0,2,2,0,1,3,2,0,0,0,1,0,0,1,1,0,2,2,3,1,5,4.0,9,75.9,16,15,15,1,3.0,6,0,15.5,-1,2,0.5,7
21,0,1,1,0,4.0,4.0,1,2,0,1,2,4,0,0,0,0,1,1,0,0,0,5,1,2,5,2,1.0,0,93.0,17,17,15,1,4.0,7,0,17.0,0,0,1.3333333333333333,7
21,1,1,1,1,2.0,4.0,3,2,3,1,1,2,0,0,1,0,1,1,0,0,0,4,3,5,4,4,4.0,0,86.9,8,13,10,1,3.0,8,1,10.5,5,0,0.3333333333333333,8
20,1,1,0,1,3.0,1.0,3,3,1,0,1,3,0,0,0,1,0,1,1,1,0,1,1,5,4,2,2.0,2,90.3,10,12,10,1,2.0,6,0,11.0,2,0,0.5,6
19,1,1,0,1,4.0,1.0,2,2,0,0,3,3,0,1,1,0,0,0,1,1,0,1,2,3,5,3,4.0,0,97.8,14,16,11,1,2.5,8,2,15.0,2,0,0.75,8
17,1,0,0,0,3.0,3.0,2,4,2,1,3,3,0,0,1,0,0,1,1,1,1,3,1,2,4,1,2.0,2,97.0,15,17,18,1,3.0,5,1,16.0,2,0,1.0,5
18,1,1,0,1,0.0,1.0,3,2,0,2,1,3,0,0,0,1,1,0,0,0,0,4,2,4,4,4,4.0,1,94.5,12,19,15,1,0.5,8,0,15.5,7,0,0.6,8
20,1,1,1,0,1.0,3.0,4,2,1,0,1,3,0,0,1,0,0,0,1,1,0,1,3,1,1,5,2.0,4,87.4,12,14,13,1,2.0,6,1,13.0,2,1,1.5,6
17,1,1,0,1,3.0,2.0,4,3,1,1,3,2,0,1,0,1,1,1,1,1,1,5,3,5,2,3,3.0,26,40.0,10,14,11,1,2.5,5,1,12.0,4,3,0.3333333333333333,10
17,1,1,0,1,4.0,3.0,3,2,3,2,2,1,1,1,1,0,1,1,1,0,1,1,5,5,3,4,5.0,1,93.9,10,8,11,1,3.5,7,2,9.0,-2,0,0.16666666666666666,9
15,1,1,1,1,3.0,0.0,3,4,1,1,3,3,0,0,0,0,1,0,1,1,0,5,4,1,5,1,3.0,3,100.0,11,13,13,1,1.5,6,0,12.0,2,1,1.5,6
17,1,1,0,0,1.0,2.0,2,3,0,1,2,2,0,1,1,0,1,1,1,1,0,4,1,5,3,5,1.0,1,98.8,13,16,17,1,1.5,8,2,14.5,3,0,0.3333333333333333,8
19,0,1,0,1,2.0,3.0,3,4,0,1,3,1,0,1,1,1,1,1,1,1,0,3,4,5,5,2,3.0,5,82.8,13,15,13,1,2.5,7,2,14.0,2,1,0.16666666666666666,8
21,0,1,0,0,4.0,3.0,1,2,3,0,1,1,0,0,1,1,0,0,1,1,0,3,1,5,5,1,3.0,0,89.4,9,11,12,1,3.5,6,1,10.0,2,0,0.16666666666666666,6
20,0,1,1,0,4.0,4.0,2,2,3,0,1,1,1,0,0,1,1,1,1,1,0,2,5,1,4,4,5.0,2,95.6,12,12,12,1,4.0,8,0,12.0,0,0,0.5,10
17,1,1,1,1,3.0,4.0,3,2,1,1,2,3,0,0,0,0,1,1,1,1,0,4,5,3,1,5,3.0,0,100.0,16,18,18,1,3.5,6,0,17.0,2,0,0.75,6
15,0,1,1,1,,2.0,0,4,2,2,2,3,0,0,0,1,0,1,1,1,1,1,3,3,5,4,1.0,0,100.0,12,17,15,1,,9,0,14.5,5,0,0.75,9
19,0,1,0,1,0.0,1.0,4,3,3,1,3,2,0,0,0,0,0,1,1,1,0,3,3,1,3,1,3.0,2,100.0,11,16,14,1,0.5,4,0,13.5,5,0,1.0,4
16,0,1,0,1,4.0,4.0,3,2,0,0,1,3,1,0,0,0,0,1,1,1,0,5,3,3,2,5,3.0,1,94.6,16,17,15,1,4.0,7,0,16.5,1,0,0.75,9
21,1,0,1,0,4.0,4.0,2,1,3,0,3,2,3,0,1,1,0,1,1,1,0,5,1,4,3,1,3.0,1,100.0,5,4,4,0,4.0,4,1,4.5,-1,0,0.4,10
21,1,1,0,1,2.0,4.0,0,2,0,1,1,3,0,1,1,0,0,0,1,1,1,1,4,4,1,4,3.0,1,90.0,14,16,19,1,3.0,5,2,15.0,2,0,0.6,5
20,1,1,0,1,4.0,1.0,3,4,3,1,2,2,1,0,0,0,1,0,1,0,0,1,4,1,2,5,5.0,1,88.7,14,13,14,1,2.5,7,0,13.5,-1,0,1.0,9
21,1,1,0,0,2.0,4.0,0,3,3,0,1,3,0,0,0,0,1,1,1,1,1,4,3,2,4,5,5.0,1,96.6,16,19,20,1,3.0,9,0,17.5,3,0,1.0,9
17,0,0,0,1,1.0,2.0,2,3,0,1,2,2,0,0,1,1,1,1,1,1,0,1,5,5,3,5,1.0,4,95.8,10,12,11,1,1.5,8,1,11.0,2,1,0.3333333333333333,8
15,0,1,1,1,2.0,3.0,3,2,0,0,2,2,0,0,1,0,1,0,0,1,1,1,4,2,3,4,1.0,2,100.0,16,18,15,1,2.5,7,1,17.0,2,0,0.6666666666666666,7
21,0,1,0,1,2.0,4.0,3,1,3,1,1,3,0,0,0,0,1,0,1,1,0,1,5,5,5,3,1.0,0,100.0,15,18,18,1,3.0,8,0,16.5,3,0,0.5,8
21,0,1,0,1,2.0,2.0,2,3,1,0,1,1,0,1,0,1,1,1,1,1,0,3,3,3,5,4,3.0,0,95.5,15,10,14,1,2.0,9,1,12.5,-5,0,0.25,9
16,1,1,0,1,3.0,4.0,1,3,3,1,2,4,1,0,1,0,0,0,1,1,1,4,1,3,2,2,4.0,0,89.0,19,19,20,1,3.5,4,1,19.0,0,0,1.0,6
16,1,1,0,0,3.0,2.0,0,3,3,1,3,3,0,0,1,0,1,1,0,1,1,1,2,4,4,3,3.0,1,94.5,11,14,14,1,2.5,7,1,12.5,3,0,0.6,7
18,1,1,1,1,3.0,4.0,0,3,0,1,1,2,0,0,0,1,0,0,1,1,1,1,4,2,5,4,4.0,1,97.2,11,14,12,1,3.5,9,0,12.5,3,0,0.6666666666666666,9
19,0,0,0,1,2.0,2.0,0,3,2,0,1,3,0,0,1,1,1,1,1,0,1,5,3,1,3,2,1.0,0,97.1,10,16,14,1,2.0,5,1,13.0,6,0,1.5,5
17,1,1,1,1,0.0,4.0,3,2,1,1,1,1,0,1,1,0,1,0,1,1,0,3,3,5,2,1,3.0,2,86.0,15,16,17,1,2.0,3,2,15.5,1,0,0.16666666666666666,3
21,1,0,0,1,3.0,1.0,3,3,1,1,4,2,0,0,0,1,1,1,1,0,0,1,4,3,5,2,,5,87.4,7,7,8,0,2.0,7,0,7.0,0,1,0.5,8
21,0,0,0,1,3.0,3.0,0,2,1,2,1,4,0,1,1,0,0,1,1,0,0,3,2,5,5,5,5.0,0,98.2,15,19,18,1,3.0,10,2,17.0,4,0,0.6666666666666666,10
15,0,1,1,0,2.0,3.0,1,2,3,0,1,2,0,1,1,0,0,1,1,0,0,4,1,1,1,3,1.0,0,100.0,11,13,15,1,2.5,4,2,12.0,2,0,1.0,4
18,1,1,0,1,4.0,3.0,3,1,3,1,2,3,0,0,1,0,0,0,1,1,0,4,4,5,2,4,3.0,1,93.3,15,20,20,1,3.5,6,1,17.5,5,0,0.5,6
19,1,1,1,1,4.0,2.0,1,4,0,2,2,2,0,0,1,0,0,0,1,1,0,2,1,4,2,4,5.0,1,95.5,14,18,19,1,3.0,6,1,16.0,4,0,0.4,6
18,1,1,0,1,4.0,3.0,4,2,1,0,1,3,0,0,0,0,1,0,1,0,1,5,3,1,4,5,5.0,1,97.5,19,18,18,1,3.5,9,0,18.5,-1,0,1.5,9
20,1,1,0,1,3.0,2.0,2,4,0,1,4,2,0,1,1,1,0,1,1,1,0,2,4,1,5,3,4.0,3,94.2,14,14,13,1,2.5,8,2,14.0,0,1,1.0,8
19,1,0,0,1,2.0,3.0,3,1,2,1,2,2,0,0,1,1,1,1,1,1,0,3,1,5,2,3,2.0,0,97.5,20,20,19,1,2.5,5,1,20.0,0,0,0.3333333333333333,5
21,1,0,0,1,,2.0,2,4,2,0,2,4,0,0,1,1,0,0,1,1,0,5,5,5,4,5,5.0,2,91.0,15,18,17,1,,9,1,16.5,3,0,0.6666666666666666,9
21,0,1,0,1,2.0,4.0,4,2,2,0,1,1,0,0,0,1,1,1,1,1,1,1,5,3,5,3,2.0,5,81.8,12,14,12,1,3.0,8,0,13.0,2,1,0.25,9
19,0,1,0,1,3.0,0.0,0,2,0,1,3,3,0,0,0,0,0,1,1,1,1,5,5,5,3,5,1.0,7,82.7,10,12,11,1,1.5,8,0,11.0,2,1,0.5,9
21,0,0,0,1,1.0,2.0,1,2,2,1,1,2,1,1,1,0,0,1,1,1,0,5,1,1,1,2,1.0,2,92.9,10,14,11,1,1.5,3,2,12.0,4,0,1.0,5
17,1,0,0,1,4.0,2.0,2,2,1,1,1,2,2,0,1,1,1,0,1,0,1,4,5,5,4,5,5.0,0,100.0,4,5,2,0,3.0,9,1,4.5,1,0,0.3333333333333333,13
19,0,0,1,0,2.0,3.0,2,3,1,0,1,3,1,0,1,1,1,1,0,1,1,2,3,3,1,4,4.0,3,91.4,11,14,10,1,2.5,5,1,12.5,3,1,0.75,7
18,1,1,0,1,4.0,,4,3,1,1,2,2,0,0,0,1,0,1,1,1,1,4,1,2,3,1,1.0,4,90.5,12,11,13,1,,4,0,11.5,-1,1,0.6666666666666666,4
19,1,1,1,1,4.0,3.0,2,3,0,1,2,1,0,0,0,0,1,1,1,1,0,4,3,4,2,2,2.0,0,100.0,12,11,14,1,3.5,4,0,11.5,-1,0,0.2,4
21,0,1,0,1,3.0,4.0,1,1,2,0,2,4,0,0,0,0,1,0,1,1,0,2,2,1,5,4,5.0,3,97.6,12,19,18,1,3.5,9,0,15.5,7,1,2.0,9
17,1,1,1,1,4.0,3.0,0,1,1,0,1,3,0,0,1,0,1,1,1,1,0,4,1,3,2,2,5.0,7,80.1,13,13,15,1,3.5,4,1,13.0,0,1,0.75,5
17,1,1,1,1,3.0,3.0,2,1,0,1,2,1,0,0,1,0,1,0,1,1,1,5,5,4,1,4,4.0,3,100.0,13,15,18,1,3.0,5,1,14.0,2,1,0.2,5
20,0,1,0,1,4.0,1.0,2,1,0,1,2,2,1,0,1,0,1,1,1,1,1,3,5,5,2,3,5.0,1,100.0,6,9,7,0,2.5,5,1,7.5,3,0,0.3333333333333333,7
18,0,1,0,1,3.0,3.0,2,3,2,1,1,3,0,0,0,0,1,1,1,1,1,1,2,5,2,5,3.0,1,95.6,19,20,20,1,3.0,7,0,19.5,1,0,0.5,7
16,0,1,0,1,4.0,2.0,3,3,0,1,3,4,0,0,0,1,1,1,1,1,0,1,4,2,4,4,2.0,0,99.8,19,20,17,1,3.0,8,0,19.5,1,0,1.3333333333333333,8
16,1,1,1,1,3.0,4.0,4,2,2,2,1,4,0,1,1,0,1,1,0,1,0,4,2,5,4,4,3.0,2,96.4,19,18,20,1,3.5,8,2,18.5,-1,0,0.6666666666666666,8
19,0,1,0,1,4.0,2.0,1,0,3,0,2,4,0,1,1,0,1,0,1,1,0,2,5,4,3,3,3.0,4,86.0,13,18,17,1,3.0,6,2,15.5,5,1,0.8,6
20,0,1,0,1,3.0,3.0,3,2,3,1,1,1,0,0,1,1,1,1,1,1,0,5,5,3,4,1,2.0,11,72.0,10,7,7,0,3.0,5,1,8.5,-3,2,0.25,7
15,1,1,0,1,3.0,2.0,2,3,3,1,2,4,0,0,0,0,0,1,1,1,0,4,4,2,4,1,5.0,1,92.4,20,20,20,1,2.5,5,0,20.0,0,0,1.3333333333333333,5
19,0,1,1,1,4.0,4.0,1,3,3,1,4,3,0,1,0,1,0,1,1,1,0,5,2,4,4,5,5.0,1,97.0,19,20,19,1,4.0,9,1,19.5,1,0,0.6,9
20,0,0,0,1,4.0,1.0,0,3,1,0,4,2,1,0,0,0,1,0,1,0,1,5,3,3,4,3,3.0,0,99.0,9,12,9,0,2.5,7,0,10.5,3,0,0.5,9
18,0,1,1,1,3.0,3.0,3,3,0,1,1,2,0,1,1,1,1,1,1,1,0,1,2,4,3,2,2.0,4,91.7,10,12,15,1,3.0,5,2,11.0,2,1,0.4,5
18,1,1,0,1,2.0,2.0,3,1,0,0,1,2,1,1,1,1,0,1,0,1,1,3,3,5,4,4,1.0,3,94.9,12,12,10,1,2.0,8,2,12.0,0,1,0.3333333333333333,10
18,1,1,0,0,3.0,3.0,0,2,0,0,1,3,0,0,1,1,0,1,1,1,1,3,5,4,4,5,2.0,1,97.1,12,15,14,1,3.0,9,1,13.5,3,0,0.6,9
18,1,0,0,1,4.0,4.0,3,2,3,1,3,2,0,0,1,0,1,1,1,1,0,2,5,2,1,1,3.0,3,98.8,17,16,19,1,4.0,2,1,16.5,-1,1,0.6666666666666666,2
18,1,1,0,1,4.0,3.0,2,4,3,0,2,1,0,0,0,0,0,0,1,1,0,3,2,4,4,2,2.0,2,90.1,13,14,14,1,3.5,6,0,13.5,1,0,0.2,6
20,0,1,0,1,4.0,3.0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,4,5,1,3,3,2.0,4,87.9,7,4,5,0,3.5,6,0,5.5,-3,1,0.5,10
20,1,1,0,0,1.0,4.0,2,3,1,0,1,2,0,1,1,0,0,1,1,1,1,1,4,5,3,4,1.0,1,93.8,9,10,11,1,2.5,7,2,9.5,1,0,0.3333333333333333,7
17,1,1,0,1,,3.0,4,3,0,2,4,2,0,1,0,0,1,1,1,1,0,1,1,4,2,4,4.0,3,99.9,16,19,17,1,,6,1,17.5,3,1,0.4,6
16,0,1,0,1,3.0,3.0,1,3,1,1,2,3,0,0,0,1,0,0,1,0,0,5,3,3,4,1,4.0,2,93.9,10,14,12,1,3.0,5,0,12.0,4,0,0.75,5
21,0,1,0,1,4.0,3.0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,4,5,5,5,1,1.0,0,99.0,7,9,11,1,3.5,6,1,8.0,2,0,0.16666666666666666,6
18,0,0,0,1,1.0,3.0,2,3,0,0,1,4,0,0,1,1,1,1,1,1,0,4,3,3,2,5,2.0,0,100.0,16,19,17,1,2.0,7,1,17.5,3,0,1.0,7
15,1,1,0,1,4.0,1.0,1,3,1,0,1,4,1,0,1,1,1,1,1,1,0,5,2,2,3,4,3.0,5,79.8,10,9,12,1,2.5,7,1,9.5,-1,1,1.3333333333333333,10
21,1,0,0,1,3.0,4.0,3,3,2,2,2,4,0,0,0,1,0,0,1,1,1,5,4,1,2,4,1.0,0,94.8,18,20,19,1,3.5,6,0,19.0,2,0,2.0,6
20,1,0,0,0,2.0,3.0,0,4,3,1,4,3,0,1,1,0,0,1,1,1,1,1,3,4,5,4,4.0,1,96.8,17,19,17,1,2.5,9,2,18.0,2,0,0.6,9
15,0,1,0,0,2.0,1.0,1,3,2,0,3,1,3,0,0,1,1,1,1,0,0,4,5,5,1,4,4.0,0,97.1,6,1,2,0,1.5,5,0,3.5,-5,0,0.16666666666666666,11
15,0,0,1,1,2.0,4.0,2,2,1,1,2,2,1,0,0,0,1,1,1,1,1,3,1,4,5,2,1.0,0,100.0,14,12,11,1,3.0,7,0,13.0,-2,0,0.4,9
15,1,1,0,1,3.0,2.0,2,3,0,1,3,1,0,0,0,0,0,1,1,1,1,3,4,4,2,3,2.0,0,92.8,14,16,15,1,2.5,5,0,15.0,2,0,0.2,5
17,0,1,0,0,1.0,1.0,4,2,3,1,1,4,0,0,0,1,0,1,1,0,1,1,2,5,4,2,5.0,1,100.0,12,16,17,1,1.0,6,0,14.0,4,0,0.6666666666666666,6
20,0,1,1,1,2.0,3.0,3,2,0,1,1,2,0,0,1,0,1,0,1,0,0,3,5,1,1,3,3.0,4,85.0,11,11,14,1,2.5,4,1,11.0,0,1,1.0,4
15,0,1,1,1,4.0,4.0,2,2,3,1,4,2,1,0,1,1,1,0,1,0,0,3,4,1,5,2,5.0,10,76.3,7,11,10,1,4.0,7,1,9.0,4,2,1.0,11
18,1,1,0,1,2.0,4.0,3,2,3,0,1,3,1,0,1,0,0,0,1,0,0,4,5,2,4,5,3.0,2,99.4,13,16,13,1,3.0,9,1,14.5,3,0,1.0,11
19,0,1,0,1,2.0,4.0,0,2,2,1,1,4,1,1,1,0,0,0,1,1,0,4,2,5,5,3,5.0,3,100.0,13,15,13,1,3.0,8,2,14.0,2,1,0.6666666666666666,10
15,0,1,0,1,3.0,4.0,4,2,3,1,4,3,0,0,0,0,0,1,1,1,1,2,2,5,3,4,5.0,4,82.5,12,12,15,1,3.5,7,0,12.0,0,1,0.5,7
17,1,1,1,1,3.0,0.0,0,4,1,1,1,3,0,0,0,0,0,1,1,1,1,4,1,3,4,3,3.0,3,93.0,13,18,16,1,1.5,7,0,15.5,5,1,0.75,7
21,1,1,0,1,4.0,2.0,1,3,3,1,2,2,0,1,1,0,0,1,1,1,1,2,4,3,3,4,3.0,5,92.3,15,19,18,1,3.0,7,2,17.0,4,1,0.5,8
20,0,1,1,1,3.0,4.0,2,2,0,2,4,3,0,1,1,0,1,0,1,1,0,4,1,3,1,5,4.0,6,85.3,14,18,16,1,3.5,6,2,16.0,4,1,0.75,7
17,0,1,0,1,4.0,2.0,3,2,3,1,2,1,1,0,1,1,1,0,1,1,1,5,1,1,1,3,2.0,2,96.9,16,17,15,1,3.0,4,1,16.5,1,0,0.5,6
15,1,1,1,1,3.0,3.0,3,2,3,1,1,4,0,0,0,1,0,1,0,1,0,4,1,2,1,1,2.0,2,91.5,16,19,17,1,3.0,2,0,17.5,3,0,1.3333333333333333,2
20,1,0,1,0,2.0,3.0,2,2,1,0,1,2,0,1,1,1,1,1,1,0,0,2,3,2,1,4,4.0,1,95.9,16,17,18,1,2.5,5,2,16.5,1,0,0.6666666666666666,5
19,0,1,1,1,2.0,2.0,4,2,0,0,1,1,1,0,0,1,1,0,0,0,0,3,2,4,3,3,5.0,1,93.6,7,10,8,0,2.0,6,0,8.5,3,0,0.2,8
15,0,0,0,1,3.0,4.0,3,2,0,0,1,4,0,0,0,0,1,1,1,1,0,4,1,2,3,2,,1,100.0,18,20,20,1,3.5,5,0,19.0,2,0,1.3333333333333333,5
17,0,1,1,0,3.0,3.0,3,2,3,0,2,2,0,0,0,1,1,0,1,1,0,3,3,3,2,3,1.0,1,100.0,10,11,11,1,3.0,5,0,10.5,1,0,0.5,5
16,0,1,0,0,4.0,3.0,3,3,3,2,1,3,1,0,0,0,1,0,1,1,0,3,3,5,2,4,5.0,6,85.8,12,12,14,1,3.5,6,0,12.0,0,1,0.5,9
18,1,1,0,1,3.0,4.0,2,2,1,1,1,3,2,0,0,0,1,0,1,0,0,4,3,4,3,1,2.0,10,75.3,6,9,6,0,3.5,4,0,7.5,3,2,0.6,10
21,0,1,0,1,3.0,3.0,2,2,1,2,2,3,1,0,0,1,0,1,1,1,0,4,1,1,1,1,3.0,1,86.8,20,20,20,1,3.0,2,0,20.0,0,0,1.5,4
17,0,1,0,1,2.0,,4,2,1,0,2,1,0,1,1,0,0,0,1,1,0,5,3,2,2,2,4.0,0,99.7,13,15,13,1,,4,2,14.0,2,0,0.3333333333333333,4
20,1,0,0,0,2.0,3.0,0,2,3,0,3,2,0,1,1,1,1,0,1,0,1,2,1,5,4,5,5.0,0,100.0,11,17,17,1,2.5,9,2,14.0,6,0,0.3333333333333333,9
15,0,1,1,0,3.0,4.0,0,3,3,0,1,3,0,1,1,0,1,0,1,1,0,4,4,3,3,1,1.0,5,79.2,16,14,16,1,3.5,4,2,15.0,-2,1,0.75,5
18,1,0,0,0,3.0,4.0,2,4,2,0,3,4,0,0,1,0,0,0,1,1,0,3,2,1,4,5,5.0,6,85.8,17,17,19,1,3.5,9,1,17.0,0,1,2.0,10
15,0,0,1,1,3.0,4.0,3,2,1,1,2,2,0,0,1,0,1,1,1,1,1,3,5,1,1,4,4.0,1,97.4,15,15,16,1,3.5,5,1,15.0,0,0,1.0,5
20,0,0,1,1,2.0,3.0,0,2,0,1,1,2,1,1,0,0,0,0,1,1,0,4,1,2,3,3,1.0,2,85.0,12,9,8,0,2.5,6,1,10.5,-3,0,0.6666666666666666,8
15,1,0,0,1,3.0,2.0,3,3,3,2,1,1,0,0,1,1,1,1,1,1,0,2,2,5,2,5,5.0,4,92.1,13,13,15,1,2.5,7,1,13.0,0,1,0.16666666666666666,7
16,1,1,0,1,4.0,4.0,3,1,3,1,1,4,0,0,1,1,0,0,1,1,1,3,1,3,2,4,4.0,1,95.4,17,20,20,1,4.0,6,1,18.5,3,0,1.0,6
18,0,1,0,1,2.0,4.0,3,2,2,1,2,2,1,0,1,0,1,0,1,1,0,5,4,3,4,4,5.0,0,100.0,14,11,15,1,3.0,8,1,12.5,-3,0,0.5,10
18,0,1,0,1,3.0,2.0,1,2,1,0,1,1,1,0,0,0,0,0,1,0,1,3,2,3,3,4,3.0,0,100.0,5,8,6,0,2.5,7,0,6.5,3,0,0.25,9
20,0,1,0,1,4.0,,2,2,1,1,4,3,0,0,1,0,1,0,1,0,0,2,2,3,1,2,5.0,0,96.2,14,14,19,1,,3,1,14.0,0,0,0.75,3
21,1,1,1,1,2.0,4.0,3,2,0,1,2,2,2,0,0,1,0,0,1,1,0,1,3,2,5,2,4.0,3,94.2,7,6,5,0,3.0,7,0,6.5,-1,1,0.6666666666666666,11
16,0,0,1,1,3.0,4.0,2,3,3,0,4,4,3,1,0,0,1,0,1,1,0,5,1,2,5,5,2.0,1,95.0,8,8,1,0,3.5,10,1,8.0,0,0,1.3333333333333333,16
17,1,1,1,1,1.0,4.0,1,3,1,0,1,1,2,0,0,1,0,1,1,0,0,5,1,5,1,4,4.0,6,85.7,5,5,3,0,2.5,5,0,5.0,0,1,0.16666666666666666,10
15,1,1,1,1,3.0,4.0,0,4,3,1,1,1,1,1,0,1,1,1,1,0,0,1,5,4,2,5,5.0,0,96.8,9,11,11,1,3.5,7,1,10.0,2,0,0.2,9
19,0,1,0,1,1.0,3.0,2,2,3,2,1,2,1,1,0,1,0,1,1,1,0,5,3,2,5,1,3.0,1,100.0,13,13,12,1,2.0,6,1,13.0,0,0,0.6666666666666666,8
15,1,1,0,0,4.0,3.0,0,4,0,1,1,2,0,0,1,1,1,0,1,0,0,5,3,3,1,5,2.0,0,100.0,12,15,15,1,3.5,6,1,13.5,3,0,0.5,6
15,0,1,1,1,4.0,3.0,2,2,1,1,3,1,0,1,0,1,1,1,1,1,1,5,5,5,4,3,4.0,6,83.3,12,15,14,1,3.5,7,1,13.5,3,1,0.16666666666666666,8
17,0,0,0,0,4.0,1.0,2,3,3,1,1,2,0,0,0,1,1,0,1,0,1,3,3,3,2,4,2.0,4,93.5,12,14,16,1,2.5,6,0,13.0,2,1,0.5,6
15,0,1,0,1,4.0,3.0,3,3,3,0,1,2,0,0,0,1,0,1,1,0,1,3,3,2,1,5,3.0,12,67.9,15,20,19,1,3.5,6,0,17.5,5,2,0.6666666666666666,8
16,0,1,1,1,3.0,3.0,0,2,3,1,1,4,0,0,1,1,1,1,1,1,0,4,4,5,4,2,1.0,0,100.0,18,19,18,1,3.0,6,1,18.5,1,0,0.6666666666666666,6
16,0,1,1,1,3.0,3.0,1,4,2,1,1,1,0,0,1,1,0,1,1,1,1,4,2,3,3,3,2.0,4,85.8,4,5,7,0,3.0,6,1,4.5,1,1,0.25,6
18,1,1,1,1,4.0,3.0,0,2,1,0,3,4,0,0,0,1,0,0,1,1,0,3,5,4,5,5,4.0,0,100.0,13,15,16,1,3.5,10,0,14.0,2,0,0.8,10
20,1,1,1,0,4.0,3.0,1,4,2,1,2,3,2,0,0,1,0,0,1,1,0,5,4,1,5,5,3.0,0,99.4,8,13,8,0,3.5,10,0,10.5,5,0,1.5,14
21,0,1,1,1,3.0,2.0,2,4,0,0,2,1,1,0,1,1,0,0,1,0,1,2,4,1,5,5,4.0,0,96.6,8,10,7,0,2.5,10,1,9.0,2,0,0.5,12
19,0,1,0,0,4.0,2.0,0,3,0,0,1,1,0,0,1,1,1,0,0,1,0,1,4,3,1,2,3.0,1,98.6,14,17,15,1,3.0,3,1,15.5,3,0,0.25,3
15,1,1,1,1,3.0,2.0,3,4,3,2,4,2,0,0,0,0,0,0,0,0,1,4,3,1,3,5,4.0,0,91.3,17,19,15,1,2.5,8,0,18.0,2,0,1.0,8
15,1,1,0,0,3.0,2.0,1,2,3,0,2,2,1,0,0,0,0,0,1,1,1,5,5,4,1,1,3.0,1,92.5,14,14,12,1,2.5,2,0,14.0,0,0,0.4,4
17,1,1,0,1,3.0,4.0,2,3,2,1,1,2,1,0,1,1,1,0,1,1,1,4,3,4,1,1,5.0,0,98.5,12,13,14,1,3.5,2,1,12.5,1,0,0.4,4
20,1,1,0,0,2.0,2.0,4,4,2,1,1,2,2,1,0,0,1,1,1,1,1,2,3,3,3,1,4.0,11,73.1,6,5,5,0,2.0,4,1,5.5,-1,2,0.5,10
16,0,1,0,1,0.0,2.0,4,4,1,0,3,3,3,0,1,0,1,1,1,1,1,5,4,4,4,5,3.0,3,93.1,8,11,4,0,1.0,9,1,9.5,3,1,0.6,15
19,0,1,1,1,2.0,3.0,1,2,1,0,2,2,3,1,0,0,1,1,1,1,1,3,1,1,2,3,1.0,1,94.8,3,2,3,0,2.5,5,1,2.5,-1,0,1.0,11
18,1,0,0,1,3.0,3.0,2,2,3,1,2,1,0,0,0,1,1,0,1,1,1,2,5,3,5,2,3.0,6,87.9,12,11,13,1,3.0,7,0,11.5,-1,1,0.25,8
16,0,1,0,0,3.0,2.0,2,3,2,0,1,2,0,0,1,1,1,0,1,1,0,4,5,1,3,1,1.0,0,93.8,17,15,17,1,2.5,4,1,16.0,-2,0,1.0,4
20,1,1,1,1,3.0,4.0,0,0,3,1,1,3,1,0,1,0,1,1,1,1,0,5,4,4,4,1,2.0,1,96.2,11,16,14,1,3.5,5,1,13.5,5,0,0.6,7
